id_cliente;tx_zona;tx_reclamo;fc_reclamo
AFG-000326;región A;Falta Servicio;18 de enero de 2019
AFG-002724;región B;Falta Servicio;19-1-2019
AFG-002188;región D;Facturación;2019-19-1
AFG-000702;región A;Falta Servicio;19 de enero de 2019
AFG-003174;región C;Facturación;20/1/2019
AFG-001510;región D;Facturación;20/1/19
AFG-001295;región B;Facturación;20/1/19
AFG-002530;región E;Falta Servicio;2019-21-1
AFG-000726;región C;Falta Servicio;21 de enero de 2019
AFG-000476;región D;No reconoce producto;21 de enero de 2019
AFG-002742;región D;No reconoce producto;22-1-2019
AFG-001240;región C;Actualiza datos;22/1/19
AFG-001138;región B;Facturación;22/1/19
AFG-001687;región C;Cambio de Producto;23/1/19
AFG-000351;región E;Falta Servicio;23 de enero de 2019
AFG-000318;región B;Facturación;23 de enero de 2019
AFG-002164;región E;Cambio de Producto;2019-24-1
AFG-002087;región C;Facturación;2019-24-1
AFG-000260;región D;No reconoce producto;24 de enero de 2019
AFG-002081;región F;Facturación;2019-25-1
AFG-001913;región D;Falta Servicio;2019-25-1
AFG-001736;región E;Cambio de Producto;25/1/19
AFG-003053;región E;Falta Servicio;26/1/2019
AFG-002243;región B;Falta Servicio;2019-26-1
AFG-001463;región D;Facturación;26/1/19
AFG-002304;región B;No reconoce producto;2019-27-1
AFG-001168;región F;No reconoce producto;27/1/19
AFG-001141;región A;Facturación;27/1/19
AFG-002351;región E;No reconoce producto;2019-28-1
AFG-001113;región A;Falta Servicio;28/1/19
AFG-000915;región F;Falta Servicio;28 de enero de 2019
AFG-002257;región B;Falta Servicio;2019-29-1
AFG-000797;región A;Facturación;29 de enero de 2019
AFG-000609;región C;Facturación;29 de enero de 2019
AFG-002168;región A;Falta Servicio;2019-30-1
AFG-000861;región E;No reconoce producto;30 de enero de 2019
AFG-000830;región F;Actualiza datos;30 de enero de 2019
AFG-003186;región A;Falta Servicio;31/1/2019
AFG-002550;región B;Falta Servicio;2019-31-1
AFG-000353;región F;Cambio de Producto;31 de enero de 2019
AFG-002122;región B;Falta Servicio;2019-1-2
AFG-000805;región D;Facturación;1 de febrero de 2019
AFG-000428;región E;Falta Servicio;1 de febrero de 2019
AFG-001398;región B;Facturación;2/2/19
AFG-001244;región A;Instalación pendiente;2/2/19
AFG-000183;región F;No reconoce producto;2 de febrero de 2019
AFG-002132;región D;Instalación pendiente;2019-3-2
AFG-001826;región E;Falta Servicio;3/2/19
AFG-000107;región C;Falta Servicio;3 de febrero de 2019
AFG-002523;región F;Falta Servicio;2019-4-2
AFG-002124;región B;Falta Servicio;2019-4-2
AFG-000887;región A;Facturación;4 de febrero de 2019
AFG-003199;región A;Facturación;5/2/2019
AFG-002213;región C;Facturación;2019-5-2
AFG-001895;región D;Falta Servicio;2019-5-2
AFG-003163;región A;Instalación pendiente;6/2/2019
AFG-002536;región D;Facturación;2019-6-2
AFG-000022;región F;Facturación;6 de febrero de 2019
AFG-001943;región F;No reconoce producto;2019-7-2
AFG-000208;región B;Falta Servicio;7 de febrero de 2019
AFG-000100;región A;Facturación;7 de febrero de 2019
AFG-002113;región E;Falta Servicio;2019-8-2
AFG-002110;región F;No reconoce producto;2019-8-2
AFG-000746;región B;Facturación;8 de febrero de 2019
AFG-003177;región C;Cambio de Producto;9/2/2019
AFG-000799;región B;Actualiza datos;9 de febrero de 2019
AFG-000761;región D;Cambio de Producto;9 de febrero de 2019
AFG-003019;región A;Instalación pendiente;10/2/2019
AFG-001491;región F;Falta Servicio;10/2/19
AFG-000687;región E;Actualiza datos;10 de febrero de 2019
AFG-003112;región F;Facturación;11/2/2019
AFG-002341;región E;Facturación;2019-11-2
AFG-001720;región B;Falta Servicio;11/2/19
AFG-003113;región E;Facturación;12/2/2019
AFG-003029;región D;Facturación;12/2/2019
AFG-002825;región F;Falta Servicio;12/2/2019
AFG-002779;región A;Instalación pendiente;13/2/2019
AFG-001186;región B;Facturación;13/2/19
AFG-000566;región F;Falta Servicio;13 de febrero de 2019
AFG-001924;región E;Facturación;2019-14-2
AFG-001292;región F;Facturación;14/2/19
AFG-000206;región B;Actualiza datos;14 de febrero de 2019
AFG-002883;región B;Falta Servicio;15/2/2019
AFG-001843;región C;Cambio de Producto;15/2/19
AFG-001213;región E;Falta Servicio;15/2/19
AFG-002055;región A;Falta Servicio;2019-16-2
AFG-001928;región C;Falta Servicio;2019-16-2
AFG-000760;región B;Falta Servicio;16 de febrero de 2019
AFG-002454;región C;No reconoce producto;2019-17-2
AFG-000815;región F;Falta Servicio;17 de febrero de 2019
AFG-000090;región B;Instalación pendiente;17 de febrero de 2019
AFG-002436;región B;Falta Servicio;2019-18-2
AFG-001952;región C;Facturación;2019-18-2
AFG-000503;región A;Falta Servicio;18 de febrero de 2019
AFG-001506;región D;Facturación;19/2/19
AFG-001050;región F;Actualiza datos;19/2/19
AFG-000167;región E;Instalación pendiente;19 de febrero de 2019
AFG-002641;región F;Facturación;20-2-2019
AFG-001706;región E;Facturación;20/2/19
AFG-000438;región C;Falta Servicio;20 de febrero de 2019
AFG-003170;región B;Falta Servicio;21/2/2019
AFG-002485;región F;Falta Servicio;2019-21-2
AFG-000450;región A;Actualiza datos;21 de febrero de 2019
AFG-003244;región A;Facturación;22/2/2019
AFG-002240;región B;Falta Servicio;2019-22-2
AFG-000819;región F;Falta Servicio;22 de febrero de 2019
AFG-003194;región B;Falta Servicio;23/2/2019
AFG-002539;región C;Falta Servicio;2019-23-2
AFG-001542;región F;Facturación;23/2/19
AFG-003102;región A;Facturación;24/2/2019
AFG-002205;región D;Instalación pendiente;2019-24-2
AFG-000352;región F;Facturación;24 de febrero de 2019
AFG-003307;región E;Falta Servicio;25/2/2019
AFG-000736;región F;Falta Servicio;25 de febrero de 2019
AFG-000093;región D;Instalación pendiente;25 de febrero de 2019
AFG-002796;región A;Facturación;26/2/2019
AFG-001877;región F;No reconoce producto;26/2/19
AFG-001801;región C;Falta Servicio;26/2/19
AFG-002302;región E;Facturación;2019-27-2
AFG-000873;región D;No reconoce producto;27 de febrero de 2019
AFG-000458;región A;Falta Servicio;27 de febrero de 2019
AFG-001334;región A;Falta Servicio;28/2/19
AFG-000903;región B;Falta Servicio;28 de febrero de 2019
AFG-000709;región D;Falta Servicio;28 de febrero de 2019
AFG-001357;región B;Falta Servicio;1/3/19
AFG-000867;región D;Instalación pendiente;1 de marzo de 2019
AFG-000025;región A;Falta Servicio;1 de marzo de 2019
AFG-000868;región E;Actualiza datos;2 de marzo de 2019
AFG-000737;región F;Instalación pendiente;2 de marzo de 2019
AFG-000085;región B;Falta Servicio;2 de marzo de 2019
AFG-003290;región F;Falta Servicio;3/3/2019
AFG-002125;región A;Falta Servicio;2019-3-3
AFG-001424;región E;Facturación;3/3/19
AFG-001604;región B;Facturación;4/3/19
AFG-000074;región E;Falta Servicio;4 de marzo de 2019
AFG-000001;región C;Facturación;4 de marzo de 2019
AFG-003013;región E;Falta Servicio;5/3/2019
AFG-002325;región F;Cambio de Producto;2019-5-3
AFG-001343;región B;Facturación;5/3/19
AFG-002700;región A;Cambio de Producto;6-3-2019
AFG-002005;región C;Facturación;2019-6-3
AFG-001015;región D;Falta Servicio;6/3/19
AFG-002711;región F;Cambio de Producto;7-3-2019
AFG-002260;región B;Falta Servicio;2019-7-3
AFG-000937;región E;No reconoce producto;7/3/19
AFG-002022;región A;Falta Servicio;2019-8-3
AFG-001688;región E;Facturación;8/3/19
AFG-001053;región B;Facturación;8/3/19
AFG-002527;región C;Facturación;2019-9-3
AFG-001854;región D;Actualiza datos;9/3/19
AFG-000717;región F;Facturación;9 de marzo de 2019
AFG-003279;región A;Cambio de Producto;10/3/2019
AFG-002628;región F;Facturación;10-3-2019
AFG-002242;región E;Actualiza datos;2019-10-3
AFG-001908;región A;Actualiza datos;2019-11-3
AFG-000446;región E;Facturación;11 de marzo de 2019
AFG-000146;región D;Facturación;11 de marzo de 2019
AFG-003004;región A;Facturación;12/3/2019
AFG-002305;región E;Falta Servicio;2019-12-3
AFG-002179;región B;Facturación;2019-12-3
AFG-002632;región C;Facturación;13-3-2019
AFG-001785;región B;Falta Servicio;13/3/19
AFG-001304;región A;Falta Servicio;13/3/19
AFG-002416;región B;No reconoce producto;2019-14-3
AFG-002238;región F;Facturación;2019-14-3
AFG-002170;región A;Actualiza datos;2019-14-3
AFG-003025;región D;Facturación;15/3/2019
AFG-001207;región C;Facturación;15/3/19
AFG-000174;región F;Instalación pendiente;15 de marzo de 2019
AFG-002193;región A;Actualiza datos;2019-16-3
AFG-002059;región C;Falta Servicio;2019-16-3
AFG-000196;región B;Falta Servicio;16 de marzo de 2019
AFG-001217;región B;Facturación;17/3/19
AFG-000482;región D;Falta Servicio;17 de marzo de 2019
AFG-000050;región A;Falta Servicio;17 de marzo de 2019
AFG-002294;región A;Facturación;2019-18-3
AFG-001680;región F;Falta Servicio;18/3/19
AFG-000478;región E;Falta Servicio;18 de marzo de 2019
AFG-002584;región A;Facturación;2019-19-3
AFG-001566;región B;Facturación;19/3/19
AFG-001076;región F;Facturación;19/3/19
AFG-002056;región D;Falta Servicio;2019-20-3
AFG-001733;región E;Actualiza datos;20/3/19
AFG-000455;región C;Instalación pendiente;20 de marzo de 2019
AFG-001201;región D;Cambio de Producto;21/3/19
AFG-000827;región E;Facturación;21 de marzo de 2019
AFG-000554;región C;Facturación;21 de marzo de 2019
AFG-002039;región D;Facturación;2019-22-3
AFG-001582;región B;Facturación;22/3/19
AFG-000301;región C;Falta Servicio;22 de marzo de 2019
AFG-002310;región A;Falta Servicio;2019-23-3
AFG-001591;región D;Falta Servicio;23/3/19
AFG-001453;región C;Facturación;23/3/19
AFG-002650;región A;Falta Servicio;24-3-2019
AFG-001832;región D;Falta Servicio;24/3/19
AFG-000734;región E;Facturación;24 de marzo de 2019
AFG-003280;región A;Falta Servicio;25/3/2019
AFG-001308;región F;Facturación;25/3/19
AFG-001121;región C;Facturación;25/3/19
AFG-003071;región E;Facturación;26/3/2019
AFG-002662;región C;Instalación pendiente;26-3-2019
AFG-001408;región B;Facturación;26/3/19
AFG-002262;región D;Facturación;2019-27-3
AFG-000682;región C;Actualiza datos;27 de marzo de 2019
AFG-000456;región A;Cambio de Producto;27 de marzo de 2019
AFG-003136;región E;Falta Servicio;28/3/2019
AFG-001537;región A;Falta Servicio;28/3/19
AFG-000648;región F;Instalación pendiente;28 de marzo de 2019
AFG-003241;región F;Instalación pendiente;29/3/2019
AFG-002333;región C;No reconoce producto;2019-29-3
AFG-001001;región E;Falta Servicio;29/3/19
AFG-003054;región F;Facturación;30/3/2019
AFG-002327;región A;Instalación pendiente;2019-30-3
AFG-000138;región B;Instalación pendiente;30 de marzo de 2019
AFG-003209;región C;Falta Servicio;31/3/2019
AFG-002438;región F;Facturación;2019-31-3
AFG-000693;región E;Falta Servicio;31 de marzo de 2019
AFG-002970;región F;Actualiza datos;1/4/2019
AFG-002896;región E;Facturación;1/4/2019
AFG-002827;región D;Falta Servicio;1/4/2019
AFG-001631;región D;Actualiza datos;2/4/19
AFG-001105;región E;Facturación;2/4/19
AFG-000209;región A;Cambio de Producto;2 de abril de 2019
AFG-002617;región D;Falta Servicio;3-4-2019
AFG-002265;región C;Facturación;2019-3-4
AFG-000276;región F;Facturación;3 de abril de 2019
AFG-002449;región F;Facturación;2019-4-4
AFG-001947;región A;Facturación;2019-4-4
AFG-001774;región B;Facturación;4/4/19
AFG-003240;región B;Facturación;5/4/2019
AFG-001372;región C;Facturación;5/4/19
AFG-000779;región A;Instalación pendiente;5 de abril de 2019
AFG-002656;región F;Facturación;6-4-2019
AFG-000565;región D;No reconoce producto;6 de abril de 2019
AFG-000126;región C;Facturación;6 de abril de 2019
AFG-002755;región F;Actualiza datos;7/4/2019
AFG-001632;región E;Facturación;7/4/19
AFG-001428;región A;Falta Servicio;7/4/19
AFG-002330;región A;Falta Servicio;2019-8-4
AFG-002045;región F;Falta Servicio;2019-8-4
AFG-002030;región D;Falta Servicio;2019-8-4
AFG-002888;región D;Facturación;9/4/2019
AFG-002478;región A;Falta Servicio;2019-9-4
AFG-000152;región C;Facturación;9 de abril de 2019
AFG-002525;región A;Facturación;2019-10-4
AFG-001529;región E;Actualiza datos;10/4/19
AFG-001315;región F;Facturación;10/4/19
AFG-002038;región F;Facturación;2019-11-4
AFG-001812;región E;No reconoce producto;11/4/19
AFG-001037;región D;Falta Servicio;11/4/19
AFG-003005;región C;No reconoce producto;12/4/2019
AFG-002749;región E;Falta Servicio;12/4/2019
AFG-000297;región D;Falta Servicio;12 de abril de 2019
AFG-002558;región C;Facturación;2019-13-4
AFG-001440;región D;No reconoce producto;13/4/19
AFG-001216;región F;No reconoce producto;13/4/19
AFG-002512;región D;Facturación;2019-14-4
AFG-000773;región A;Falta Servicio;14 de abril de 2019
AFG-000319;región B;Falta Servicio;14 de abril de 2019
AFG-002756;región D;No reconoce producto;15/4/2019
AFG-001702;región B;Falta Servicio;15/4/19
AFG-000878;región A;Falta Servicio;15 de abril de 2019
AFG-002737;región E;No reconoce producto;16-4-2019
AFG-002060;región D;Facturación;2019-16-4
AFG-000250;región F;Actualiza datos;16 de abril de 2019
AFG-002892;región A;Instalación pendiente;17/4/2019
AFG-002086;región D;Cambio de Producto;2019-17-4
AFG-000883;región C;Facturación;17 de abril de 2019
AFG-002259;región D;Instalación pendiente;2019-18-4
AFG-000365;región E;Facturación;18 de abril de 2019
AFG-000115;región B;Cambio de Producto;18 de abril de 2019
AFG-002765;región A;Falta Servicio;19/4/2019
AFG-001324;región B;Cambio de Producto;19/4/19
AFG-001040;región E;Falta Servicio;19/4/19
AFG-002669;región E;Falta Servicio;20-4-2019
AFG-001670;región A;Facturación;20/4/19
AFG-001455;región F;Facturación;20/4/19
AFG-003185;región C;Falta Servicio;21/4/2019
AFG-003139;región A;Facturación;21/4/2019
AFG-001535;región D;Falta Servicio;21/4/19
AFG-002805;región D;Falta Servicio;22/4/2019
AFG-002495;región E;Falta Servicio;2019-22-4
AFG-000852;región F;Facturación;22 de abril de 2019
AFG-003270;región E;Falta Servicio;23/4/2019
AFG-001387;región B;Falta Servicio;23/4/19
AFG-000701;región D;Falta Servicio;23 de abril de 2019
AFG-002451;región B;Facturación;2019-24-4
AFG-000493;región E;Falta Servicio;24 de abril de 2019
AFG-000185;región C;Falta Servicio;24 de abril de 2019
AFG-002154;región C;Falta Servicio;2019-25-4
AFG-001147;región B;Facturación;25/4/19
AFG-000123;región A;Actualiza datos;25 de abril de 2019
AFG-000858;región D;Actualiza datos;26 de abril de 2019
AFG-000128;región E;Facturación;26 de abril de 2019
AFG-000064;región B;Cambio de Producto;26 de abril de 2019
AFG-002971;región D;Falta Servicio;27/4/2019
AFG-000766;región E;Falta Servicio;27 de abril de 2019
AFG-000429;región B;Falta Servicio;27 de abril de 2019
AFG-003010;región A;Facturación;28/4/2019
AFG-001911;región C;Instalación pendiente;2019-28-4
AFG-000094;región D;Facturación;28 de abril de 2019
AFG-002750;región E;Facturación;29/4/2019
AFG-002063;región B;Facturación;2019-29-4
AFG-000538;región F;Falta Servicio;29 de abril de 2019
AFG-002922;región B;Facturación;30/4/2019
AFG-002037;región A;No reconoce producto;2019-30-4
AFG-000131;región F;Instalación pendiente;30 de abril de 2019
AFG-002464;región B;Facturación;2019-1-5
AFG-001541;región D;Facturación;1/5/19
AFG-000170;región C;Facturación;1 de mayo de 2019
AFG-002492;región A;Facturación;2019-2-5
AFG-002287;región D;Facturación;2019-2-5
AFG-000624;región E;Falta Servicio;2 de mayo de 2019
AFG-002318;región C;Instalación pendiente;2019-3-5
AFG-001222;región D;Actualiza datos;3/5/19
AFG-000360;región E;Instalación pendiente;3 de mayo de 2019
AFG-003107;región C;Falta Servicio;4/5/2019
AFG-001565;región E;Facturación;4/5/19
AFG-001254;región B;Facturación;4/5/19
AFG-001594;región D;Facturación;5/5/19
AFG-001575;región B;No reconoce producto;5/5/19
AFG-000985;región C;Instalación pendiente;5/5/19
AFG-002283;región E;Facturación;2019-6-5
AFG-000557;región D;Falta Servicio;6 de mayo de 2019
AFG-000347;región F;Falta Servicio;6 de mayo de 2019
AFG-003008;región E;Facturación;7/5/2019
AFG-002856;región C;Facturación;7/5/2019
AFG-002141;región D;Falta Servicio;2019-7-5
AFG-003012;región F;Facturación;8/5/2019
AFG-001400;región A;Falta Servicio;8/5/19
AFG-001048;región E;Falta Servicio;8/5/19
AFG-000649;región E;Facturación;9 de mayo de 2019
AFG-000525;región D;Actualiza datos;9 de mayo de 2019
AFG-000241;región A;No reconoce producto;9 de mayo de 2019
AFG-002860;región B;Falta Servicio;10/5/2019
AFG-002126;región C;Facturación;2019-10-5
AFG-001690;región A;Falta Servicio;10/5/19
AFG-002519;región C;Cambio de Producto;2019-11-5
AFG-000855;región D;Facturación;11 de mayo de 2019
AFG-000026;región B;Facturación;11 de mayo de 2019
AFG-001543;región C;Facturación;12/5/19
AFG-001034;región F;Falta Servicio;12/5/19
AFG-000247;región B;Facturación;12 de mayo de 2019
AFG-003224;región B;Instalación pendiente;13/5/2019
AFG-001203;región E;Falta Servicio;13/5/19
AFG-000153;región D;Facturación;13 de mayo de 2019
AFG-002642;región A;Facturación;14-5-2019
AFG-002549;región F;Facturación;2019-14-5
AFG-001361;región E;Falta Servicio;14/5/19
AFG-002965;región B;Falta Servicio;15/5/2019
AFG-002832;región D;Actualiza datos;15/5/2019
AFG-001844;región E;Cambio de Producto;15/5/19
AFG-003166;región C;Falta Servicio;16/5/2019
AFG-003030;región F;Falta Servicio;16/5/2019
AFG-001172;región E;Falta Servicio;16/5/19
AFG-002776;región B;Facturación;17/5/2019
AFG-002739;región C;Facturación;17-5-2019
AFG-001919;región F;Facturación;2019-17-5
AFG-002708;región F;Actualiza datos;18-5-2019
AFG-001999;región E;No reconoce producto;2019-18-5
AFG-001313;región B;Facturación;18/5/19
AFG-002099;región E;Actualiza datos;2019-19-5
AFG-000372;región F;Instalación pendiente;19 de mayo de 2019
AFG-000202;región A;Falta Servicio;19 de mayo de 2019
AFG-003303;región C;Facturación;20/5/2019
AFG-002078;región F;Cambio de Producto;2019-20-5
AFG-001655;región A;Facturación;20/5/19
AFG-002442;región C;Facturación;2019-21-5
AFG-002315;región F;Falta Servicio;2019-21-5
AFG-002130;región D;Falta Servicio;2019-21-5
AFG-002760;región A;Facturación;22/5/2019
AFG-002379;región D;Falta Servicio;2019-22-5
AFG-000038;región F;Instalación pendiente;22 de mayo de 2019
AFG-003259;región B;Cambio de Producto;23/5/2019
AFG-002940;región D;Actualiza datos;23/5/2019
AFG-002748;región C;Falta Servicio;23/5/2019
AFG-003044;región B;Facturación;24/5/2019
AFG-000913;región A;Cambio de Producto;24 de mayo de 2019
AFG-000410;región E;Falta Servicio;24 de mayo de 2019
AFG-002531;región F;Actualiza datos;2019-25-5
AFG-002521;región C;Facturación;2019-25-5
AFG-002058;región A;Facturación;2019-25-5
AFG-000879;región C;No reconoce producto;26 de mayo de 2019
AFG-000598;región B;Falta Servicio;26 de mayo de 2019
AFG-000037;región D;Instalación pendiente;26 de mayo de 2019
AFG-002611;región A;Facturación;27-5-2019
AFG-001385;región C;Facturación;27/5/19
AFG-000190;región B;Actualiza datos;27 de mayo de 2019
AFG-003197;región D;Falta Servicio;28/5/2019
AFG-002312;región A;Facturación;2019-28-5
AFG-000781;región E;Falta Servicio;28 de mayo de 2019
AFG-002884;región D;Facturación;29/5/2019
AFG-000630;región B;Falta Servicio;29 de mayo de 2019
AFG-000628;región A;Instalación pendiente;29 de mayo de 2019
AFG-003041;región E;Cambio de Producto;30/5/2019
AFG-000359;región F;Falta Servicio;30 de mayo de 2019
AFG-000035;región D;Cambio de Producto;30 de mayo de 2019
AFG-002425;región A;Facturación;2019-31-5
AFG-001650;región F;Actualiza datos;31/5/19
AFG-001394;región C;Falta Servicio;31/5/19
AFG-002894;región F;Instalación pendiente;1/6/2019
AFG-002815;región A;No reconoce producto;1/6/2019
AFG-001791;región B;Facturación;1/6/19
AFG-002151;región E;Facturación;2019-2-6
AFG-002135;región F;Actualiza datos;2019-2-6
AFG-002062;región B;Falta Servicio;2019-2-6
AFG-002969;región B;Falta Servicio;3/6/2019
AFG-001182;región E;Facturación;3/6/19
AFG-000095;región F;Instalación pendiente;3 de junio de 2019
AFG-003210;región B;Facturación;4/6/2019
AFG-001767;región C;Falta Servicio;4/6/19
AFG-000135;región E;Actualiza datos;4 de junio de 2019
AFG-003282;región F;Falta Servicio;5/6/2019
AFG-000234;región A;Falta Servicio;5 de junio de 2019
AFG-000027;región C;Facturación;5 de junio de 2019
AFG-003239;región A;Facturación;6/6/2019
AFG-002992;región E;No reconoce producto;6/6/2019
AFG-001729;región D;Falta Servicio;6/6/19
AFG-002269;región D;Facturación;2019-7-6
AFG-001971;región E;Falta Servicio;2019-7-6
AFG-001276;región F;Instalación pendiente;7/6/19
AFG-002299;región A;Facturación;2019-8-6
AFG-002293;región E;Facturación;2019-8-6
AFG-001619;región D;Facturación;8/6/19
AFG-001700;región F;Facturación;9/6/19
AFG-001609;región C;Falta Servicio;9/6/19
AFG-000057;región A;No reconoce producto;9 de junio de 2019
AFG-001905;región D;Facturación;2019-10-6
AFG-001478;región E;Falta Servicio;10/6/19
AFG-000267;región C;Falta Servicio;10 de junio de 2019
AFG-003162;región D;Facturación;11/6/2019
AFG-002270;región A;Facturación;2019-11-6
AFG-000156;región E;Falta Servicio;11 de junio de 2019
AFG-002583;región C;Falta Servicio;2019-12-6
AFG-001677;región D;Facturación;12/6/19
AFG-001130;región F;Instalación pendiente;12/6/19
AFG-002736;región C;Cambio de Producto;13-6-2019
AFG-001612;región E;Falta Servicio;13/6/19
AFG-001128;región F;Falta Servicio;13/6/19
AFG-001327;región C;Facturación;14/6/19
AFG-000947;región A;Falta Servicio;14/6/19
AFG-000091;región F;Actualiza datos;14 de junio de 2019
AFG-002402;región A;Facturación;2019-15-6
AFG-000996;región B;Facturación;15/6/19
AFG-000143;región F;Facturación;15 de junio de 2019
AFG-002649;región C;Facturación;16-6-2019
AFG-002254;región D;Falta Servicio;2019-16-6
AFG-000014;región B;Instalación pendiente;16 de junio de 2019
AFG-001644;región C;Facturación;17/6/19
AFG-000909;región B;Actualiza datos;17 de junio de 2019
AFG-000521;región D;Falta Servicio;17 de junio de 2019
AFG-002653;región D;Facturación;18-6-2019
AFG-002198;región C;Falta Servicio;2019-18-6
AFG-001530;región E;Facturación;18/6/19
AFG-002978;región D;Falta Servicio;19/6/2019
AFG-002926;región F;Facturación;19/6/2019
AFG-000678;región E;No reconoce producto;19 de junio de 2019
AFG-001820;región B;Actualiza datos;20/6/19
AFG-001220;región C;Facturación;20/6/19
AFG-000444;región F;Facturación;20 de junio de 2019
AFG-001089;región B;Instalación pendiente;21/6/19
AFG-000987;región F;Facturación;21/6/19
AFG-000341;región A;Falta Servicio;21 de junio de 2019
AFG-003065;región B;Instalación pendiente;22/6/2019
AFG-002726;región A;Facturación;22-6-2019
AFG-002163;región D;Falta Servicio;2019-22-6
AFG-002847;región A;No reconoce producto;23/6/2019
AFG-002415;región D;Falta Servicio;2019-23-6
AFG-001470;región F;Facturación;23/6/19
AFG-002543;región D;Facturación;2019-24-6
AFG-001747;región C;Facturación;24/6/19
AFG-001620;región E;No reconoce producto;24/6/19
AFG-002729;región C;Instalación pendiente;25-6-2019
AFG-001853;región D;Cambio de Producto;25/6/19
AFG-000182;región E;Falta Servicio;25 de junio de 2019
AFG-001875;región C;Actualiza datos;26/6/19
AFG-001136;región F;Cambio de Producto;26/6/19
AFG-000785;región D;Facturación;26 de junio de 2019
AFG-003077;región B;Facturación;27/6/2019
AFG-001144;región A;Falta Servicio;27/6/19
AFG-000986;región E;Actualiza datos;27/6/19
AFG-003055;región F;Falta Servicio;28/6/2019
AFG-000639;región A;Actualiza datos;28 de junio de 2019
AFG-000169;región E;Facturación;28 de junio de 2019
AFG-003218;región C;Falta Servicio;29/6/2019
AFG-002042;región D;Facturación;2019-29-6
AFG-001940;región E;Falta Servicio;2019-29-6
AFG-001822;región E;Falta Servicio;30/6/19
AFG-001258;región B;Falta Servicio;30/6/19
AFG-000061;región C;Falta Servicio;30 de junio de 2019
AFG-002316;región B;Actualiza datos;2019-1-7
AFG-001907;región C;Facturación;2019-1-7
AFG-001083;región D;No reconoce producto;1/7/19
AFG-002694;región D;Cambio de Producto;2-7-2019
AFG-002508;región F;Cambio de Producto;2019-2-7
AFG-001457;región C;Facturación;2/7/19
AFG-002659;región F;Instalación pendiente;3-7-2019
AFG-001513;región E;Falta Servicio;3/7/19
AFG-000870;región D;Facturación;3 de julio de 2019
AFG-003275;región E;Facturación;4/7/2019
AFG-000708;región C;No reconoce producto;4 de julio de 2019
AFG-000040;región D;Actualiza datos;4 de julio de 2019
AFG-002625;región B;Falta Servicio;5-7-2019
AFG-002091;región F;Actualiza datos;2019-5-7
AFG-001392;región C;Instalación pendiente;5/7/19
AFG-002784;región C;Facturación;6/7/2019
AFG-002633;región E;No reconoce producto;6-7-2019
AFG-002020;región D;Actualiza datos;2019-6-7
AFG-003033;región C;Facturación;7/7/2019
AFG-001465;región D;Facturación;7/7/19
AFG-000215;región A;Facturación;7 de julio de 2019
AFG-002313;región D;Instalación pendiente;2019-8-7
AFG-001360;región C;Falta Servicio;8/7/19
AFG-001296;región B;Cambio de Producto;8/7/19
AFG-003045;región F;Actualiza datos;9/7/2019
AFG-001302;región D;Falta Servicio;9/7/19
AFG-000824;región C;Facturación;9 de julio de 2019
AFG-002092;región E;Falta Servicio;2019-10-7
AFG-001871;región D;No reconoce producto;10/7/19
AFG-000656;región F;Falta Servicio;10 de julio de 2019
AFG-003203;región B;Facturación;11/7/2019
AFG-002682;región D;Falta Servicio;11-7-2019
AFG-001425;región C;Falta Servicio;11/7/19
AFG-000723;región D;Falta Servicio;12 de julio de 2019
AFG-000556;región B;Facturación;12 de julio de 2019
AFG-000523;región C;Facturación;12 de julio de 2019
AFG-002079;región D;Falta Servicio;2019-13-7
AFG-000412;región A;Actualiza datos;13 de julio de 2019
AFG-000024;región E;Falta Servicio;13 de julio de 2019
AFG-003003;región E;Facturación;14/7/2019
AFG-002946;región B;Falta Servicio;14/7/2019
AFG-001288;región D;Falta Servicio;14/7/19
AFG-002365;región E;Falta Servicio;2019-15-7
AFG-001593;región D;Cambio de Producto;15/7/19
AFG-000500;región C;No reconoce producto;15 de julio de 2019
AFG-002890;región E;Instalación pendiente;16/7/2019
AFG-002818;región F;Actualiza datos;16/7/2019
AFG-002661;región A;Falta Servicio;16-7-2019
AFG-002538;región C;Facturación;2019-17-7
AFG-001987;región D;Falta Servicio;2019-17-7
AFG-000055;región B;Facturación;17 de julio de 2019
AFG-003132;región E;Falta Servicio;18/7/2019
AFG-003048;región A;Falta Servicio;18/7/2019
AFG-000738;región F;Actualiza datos;18 de julio de 2019
AFG-002840;región F;Facturación;19/7/2019
AFG-002674;región D;Falta Servicio;19-7-2019
AFG-001466;región A;Actualiza datos;19/7/19
AFG-002801;región D;Falta Servicio;20/7/2019
AFG-001407;región B;Facturación;20/7/19
AFG-001356;región E;Actualiza datos;20/7/19
AFG-003116;región A;Falta Servicio;21/7/2019
AFG-002295;región C;No reconoce producto;2019-21-7
AFG-001816;región D;No reconoce producto;21/7/19
AFG-003300;región B;Falta Servicio;22/7/2019
AFG-001494;región F;Falta Servicio;22/7/19
AFG-000882;región E;Instalación pendiente;22 de julio de 2019
AFG-003171;región D;Falta Servicio;23/7/2019
AFG-002544;región C;Facturación;2019-23-7
AFG-002394;región E;Falta Servicio;2019-23-7
AFG-001133;región C;Falta Servicio;24/7/19
AFG-000401;región D;Instalación pendiente;24 de julio de 2019
AFG-000033;región E;No reconoce producto;24 de julio de 2019
AFG-003142;región A;Facturación;25/7/2019
