id_cliente;tx_zona;tx_reclamo;fc_reclamo
AFG-001186;región B;Facturación;2019-02-13
AFG-000566;región F;Falta Servicio;2019-02-13
AFG-001924;región E;Facturación;2019-02-14
AFG-001292;región F;Facturación;2019-02-14
AFG-000206;región B;Actualiza datos;2019-02-14
AFG-002883;región B;Falta Servicio;2019-02-15
AFG-001843;región C;Cambio de Producto;2019-02-15
AFG-001213;región E;Falta Servicio;2019-02-15
AFG-002055;región A;Falta Servicio;2019-02-16
AFG-001928;región C;Falta Servicio;2019-02-16
AFG-000760;región B;Falta Servicio;2019-02-16
AFG-002454;región C;No reconoce producto;2019-02-17
AFG-000815;región F;Falta Servicio;2019-02-17
AFG-000090;región B;Instalación pendiente;2019-02-17
AFG-002436;región B;Falta Servicio;2019-02-18
AFG-001952;región C;Facturación;2019-02-18
AFG-000503;región A;Falta Servicio;2019-02-18
AFG-001506;región D;Facturación;2019-02-19
AFG-001050;región F;Actualiza datos;2019-02-19
AFG-000167;región E;Instalación pendiente;2019-02-19
AFG-002641;región F;Facturación;2019-02-20
AFG-001706;región E;Facturación;2019-02-20
AFG-000438;región C;Falta Servicio;2019-02-20
AFG-003170;región B;Falta Servicio;2019-02-21
AFG-002485;región F;Falta Servicio;2019-02-21
AFG-000450;región A;Actualiza datos;2019-02-21
AFG-003244;región A;Facturación;2019-02-22
AFG-002240;región B;Falta Servicio;2019-02-22
AFG-000819;región F;Falta Servicio;2019-02-22
AFG-003194;región B;Falta Servicio;2019-02-23
AFG-002539;región C;Falta Servicio;2019-02-23
AFG-001542;región F;Facturación;2019-02-23
AFG-003102;región A;Facturación;2019-02-24
AFG-002205;región D;Instalación pendiente;2019-02-24
AFG-000352;región F;Facturación;2019-02-24
AFG-003307;región E;Falta Servicio;2019-02-25
AFG-000736;región F;Falta Servicio;2019-02-25
AFG-000093;región D;Instalación pendiente;2019-02-25
AFG-002796;región A;Facturación;2019-02-26
AFG-001877;región F;No reconoce producto;2019-02-26
AFG-001801;región C;Falta Servicio;2019-02-26
AFG-002302;región E;Facturación;2019-02-27
AFG-000873;región D;No reconoce producto;2019-02-27
AFG-000458;región A;Falta Servicio;2019-02-27
AFG-001334;región A;Falta Servicio;2019-02-28
AFG-000903;región B;Falta Servicio;2019-02-28
AFG-000709;región D;Falta Servicio;2019-02-28
AFG-001357;región B;Falta Servicio;2019-03-01
AFG-000867;región D;Instalación pendiente;2019-03-01
AFG-000025;región A;Falta Servicio;2019-03-01
AFG-000868;región E;Actualiza datos;2019-03-02
AFG-000737;región F;Instalación pendiente;2019-03-02
AFG-000085;región B;Falta Servicio;2019-03-02
AFG-003290;región F;Falta Servicio;2019-03-03
AFG-002125;región A;Falta Servicio;2019-03-03
AFG-001424;región E;Facturación;2019-03-03
AFG-001604;región B;Facturación;2019-03-04
AFG-000074;región E;Falta Servicio;2019-03-04
AFG-000001;región C;Facturación;2019-03-04
AFG-003013;región E;Falta Servicio;2019-03-05
AFG-002325;región F;Cambio de Producto;2019-05-03
AFG-001343;región B;Facturación;2019-03-05
AFG-002700;región A;Cambio de Producto;2019-03-06
AFG-002005;región C;Facturación;2019-06-03
AFG-001015;región D;Falta Servicio;2019-03-06
AFG-002711;región F;Cambio de Producto;2019-03-07
AFG-002260;región B;Falta Servicio;2019-07-03
AFG-000937;región E;No reconoce producto;2019-03-07
AFG-002022;región A;Falta Servicio;2019-08-03
AFG-001688;región E;Facturación;2019-03-08
AFG-001053;región B;Facturación;2019-03-08
AFG-002527;región C;Facturación;2019-09-03
AFG-001854;región D;Actualiza datos;2019-03-09
AFG-000717;región F;Facturación;2019-03-09
AFG-003279;región A;Cambio de Producto;2019-03-10
AFG-002628;región F;Facturación;2019-03-10
AFG-002242;región E;Actualiza datos;2019-10-03
AFG-001908;región A;Actualiza datos;2019-11-03
AFG-000446;región E;Facturación;2019-03-11
AFG-000146;región D;Facturación;2019-03-11
AFG-003004;región A;Facturación;2019-03-12
AFG-002305;región E;Falta Servicio;2019-12-03
AFG-002179;región B;Facturación;2019-12-03
AFG-002632;región C;Facturación;2019-03-13
AFG-001785;región B;Falta Servicio;2019-03-13
AFG-001304;región A;Falta Servicio;2019-03-13
AFG-002416;región B;No reconoce producto;2019-03-14
AFG-002238;región F;Facturación;2019-03-14
AFG-002170;región A;Actualiza datos;2019-03-14
AFG-003025;región D;Facturación;2019-03-15
AFG-001207;región C;Facturación;2019-03-15
AFG-000174;región F;Instalación pendiente;2019-03-15
AFG-002193;región A;Actualiza datos;2019-03-16
AFG-002059;región C;Falta Servicio;2019-03-16
AFG-000196;región B;Falta Servicio;2019-03-16
AFG-001217;región B;Facturación;2019-03-17
AFG-000482;región D;Falta Servicio;2019-03-17
AFG-000050;región A;Falta Servicio;2019-03-17
AFG-002294;región A;Facturación;2019-03-18
AFG-001680;región F;Falta Servicio;2019-03-18
AFG-000478;región E;Falta Servicio;2019-03-18
AFG-002584;región A;Facturación;2019-03-19
AFG-001566;región B;Facturación;2019-03-19
AFG-001076;región F;Facturación;2019-03-19
AFG-002056;región D;Falta Servicio;2019-03-20
AFG-001733;región E;Actualiza datos;2019-03-20
AFG-000455;región C;Instalación pendiente;2019-03-20
AFG-001201;región D;Cambio de Producto;2019-03-21
AFG-000827;región E;Facturación;2019-03-21
AFG-000554;región C;Facturación;2019-03-21
AFG-002039;región D;Facturación;2019-03-22
AFG-001582;región B;Facturación;2019-03-22
AFG-000301;región C;Falta Servicio;2019-03-22
AFG-002310;región A;Falta Servicio;2019-03-23
AFG-001591;región D;Falta Servicio;2019-03-23
AFG-001453;región C;Facturación;2019-03-23
AFG-002650;región A;Falta Servicio;2019-03-24
AFG-001832;región D;Falta Servicio;2019-03-24
AFG-000734;región E;Facturación;2019-03-24
AFG-003280;región A;Falta Servicio;2019-03-25
AFG-001308;región F;Facturación;2019-03-25
AFG-001121;región C;Facturación;2019-03-25
AFG-003071;región E;Facturación;2019-03-26
AFG-002662;región C;Instalación pendiente;2019-03-26
AFG-001408;región B;Facturación;2019-03-26
AFG-002262;región D;Facturación;2019-03-27
AFG-000682;región C;Actualiza datos;2019-03-27
AFG-000456;región A;Cambio de Producto;2019-03-27
AFG-003136;región E;Falta Servicio;2019-03-28
AFG-001537;región A;Falta Servicio;2019-03-28
AFG-000648;región F;Instalación pendiente;2019-03-28
AFG-003241;región F;Instalación pendiente;2019-03-29
AFG-002333;región C;No reconoce producto;2019-03-29
AFG-001001;región E;Falta Servicio;2019-03-29
AFG-003054;región F;Facturación;2019-03-30
AFG-002327;región A;Instalación pendiente;2019-03-30
AFG-000138;región B;Instalación pendiente;2019-03-30
AFG-003209;región C;Falta Servicio;2019-03-31
AFG-002438;región F;Facturación;2019-03-31
AFG-000693;región E;Falta Servicio;2019-03-31
AFG-002970;región F;Actualiza datos;2019-04-01
AFG-002896;región E;Facturación;2019-04-01
AFG-002827;región D;Falta Servicio;2019-04-01
AFG-001631;región D;Actualiza datos;2019-04-02
AFG-001105;región E;Facturación;2019-04-02
AFG-000209;región A;Cambio de Producto;2019-04-02
AFG-002617;región D;Falta Servicio;2019-04-03
AFG-002265;región C;Facturación;2019-03-04
AFG-000276;región F;Facturación;2019-04-03
AFG-002449;región F;Facturación;2019-04-04
AFG-001947;región A;Facturación;2019-04-04
AFG-001774;región B;Facturación;2019-04-04
AFG-003240;región B;Facturación;2019-04-05
AFG-001372;región C;Facturación;2019-04-05
AFG-000779;región A;Instalación pendiente;2019-04-05
AFG-002656;región F;Facturación;2019-04-06
AFG-000565;región D;No reconoce producto;2019-04-06
AFG-000126;región C;Facturación;2019-04-06
AFG-002755;región F;Actualiza datos;2019-04-07
AFG-001632;región E;Facturación;2019-04-07
AFG-001428;región A;Falta Servicio;2019-04-07
AFG-002330;región A;Falta Servicio;2019-08-04
AFG-002045;región F;Falta Servicio;2019-08-04
AFG-002030;región D;Falta Servicio;2019-08-04
AFG-002888;región D;Facturación;2019-04-09
AFG-002478;región A;Falta Servicio;2019-09-04
AFG-000152;región C;Facturación;2019-04-09
AFG-002525;región A;Facturación;2019-10-04
AFG-001529;región E;Actualiza datos;2019-04-10
AFG-001315;región F;Facturación;2019-04-10
AFG-002038;región F;Facturación;2019-11-04
AFG-001812;región E;No reconoce producto;2019-04-11
AFG-001037;región D;Falta Servicio;2019-04-11
AFG-003005;región C;No reconoce producto;2019-04-12
AFG-002749;región E;Falta Servicio;2019-04-12
AFG-000297;región D;Falta Servicio;2019-04-12
AFG-002558;región C;Facturación;2019-04-13
AFG-001440;región D;No reconoce producto;2019-04-13
AFG-001216;región F;No reconoce producto;2019-04-13
AFG-002512;región D;Facturación;2019-04-14
AFG-000773;región A;Falta Servicio;2019-04-14
AFG-000319;región B;Falta Servicio;2019-04-14
AFG-002756;región D;No reconoce producto;2019-04-15
AFG-001702;región B;Falta Servicio;2019-04-15
AFG-000878;región A;Falta Servicio;2019-04-15
AFG-002737;región E;No reconoce producto;2019-04-16
AFG-002060;región D;Facturación;2019-04-16
AFG-000250;región F;Actualiza datos;2019-04-16
AFG-002892;región A;Instalación pendiente;2019-04-17
AFG-002086;región D;Cambio de Producto;2019-04-17
AFG-000883;región C;Facturación;2019-04-17
AFG-002259;región D;Instalación pendiente;2019-04-18
AFG-000365;región E;Facturación;2019-04-18
AFG-000115;región B;Cambio de Producto;2019-04-18
AFG-002765;región A;Falta Servicio;2019-04-19
AFG-001324;región B;Cambio de Producto;2019-04-19
AFG-001040;región E;Falta Servicio;2019-04-19
AFG-002669;región E;Falta Servicio;2019-04-20
AFG-001670;región A;Facturación;2019-04-20
AFG-001455;región F;Facturación;2019-04-20
AFG-003185;región C;Falta Servicio;2019-04-21
AFG-003139;región A;Facturación;2019-04-21
AFG-001535;región D;Falta Servicio;2019-04-21
AFG-002805;región D;Falta Servicio;2019-04-22
AFG-002495;región E;Falta Servicio;2019-04-22
AFG-000852;región F;Facturación;2019-04-22
AFG-003270;región E;Falta Servicio;2019-04-23
AFG-001387;región B;Falta Servicio;2019-04-23
AFG-000701;región D;Falta Servicio;2019-04-23
AFG-002451;región B;Facturación;2019-04-24
AFG-000493;región E;Falta Servicio;2019-04-24
AFG-000185;región C;Falta Servicio;2019-04-24
AFG-002154;región C;Falta Servicio;2019-04-25
AFG-001147;región B;Facturación;2019-04-25
AFG-000123;región A;Actualiza datos;2019-04-25
AFG-000858;región D;Actualiza datos;2019-04-26
AFG-000128;región E;Facturación;2019-04-26
AFG-000064;región B;Cambio de Producto;2019-04-26
AFG-002971;región D;Falta Servicio;2019-04-27
AFG-000766;región E;Falta Servicio;2019-04-27
AFG-000429;región B;Falta Servicio;2019-04-27
AFG-003010;región A;Facturación;2019-04-28
AFG-001911;región C;Instalación pendiente;2019-04-28
AFG-000094;región D;Facturación;2019-04-28
AFG-002750;región E;Facturación;2019-04-29
AFG-002063;región B;Facturación;2019-04-29
AFG-000538;región F;Falta Servicio;2019-04-29
AFG-002922;región B;Facturación;2019-04-30
AFG-002037;región A;No reconoce producto;2019-04-30
AFG-000131;región F;Instalación pendiente;2019-04-30
AFG-002464;región B;Facturación;2019-01-05
AFG-001541;región D;Facturación;2019-05-01
AFG-000170;región C;Facturación;2019-05-01
AFG-002492;región A;Facturación;2019-02-05
AFG-002287;región D;Facturación;2019-02-05
AFG-000624;región E;Falta Servicio;2019-05-02
AFG-002318;región C;Instalación pendiente;2019-03-05
AFG-001222;región D;Actualiza datos;2019-05-03
AFG-000360;región E;Instalación pendiente;2019-05-03
AFG-003107;región C;Falta Servicio;2019-05-04
AFG-001565;región E;Facturación;2019-05-04
AFG-001254;región B;Facturación;2019-05-04
AFG-001594;región D;Facturación;2019-05-05
AFG-001575;región B;No reconoce producto;2019-05-05
AFG-000985;región C;Instalación pendiente;2019-05-05
AFG-002283;región E;Facturación;2019-06-05
AFG-000557;región D;Falta Servicio;2019-05-06
AFG-000347;región F;Falta Servicio;2019-05-06
AFG-003008;región E;Facturación;2019-05-07
AFG-002856;región C;Facturación;2019-05-07
AFG-002141;región D;Falta Servicio;2019-07-05
AFG-003012;región F;Facturación;2019-05-08
AFG-001400;región A;Falta Servicio;2019-05-08
AFG-001048;región E;Falta Servicio;2019-05-08
AFG-000649;región E;Facturación;2019-05-09
AFG-000525;región D;Actualiza datos;2019-05-09
AFG-000241;región A;No reconoce producto;2019-05-09
AFG-002860;región B;Falta Servicio;2019-05-10
AFG-002126;región C;Facturación;2019-10-05
AFG-001690;región A;Falta Servicio;2019-05-10
AFG-002519;región C;Cambio de Producto;2019-11-05
AFG-000855;región D;Facturación;2019-05-11
AFG-000026;región B;Facturación;2019-05-11
AFG-001543;región C;Facturación;2019-05-12
AFG-001034;región F;Falta Servicio;2019-05-12
AFG-000247;región B;Facturación;2019-05-12
AFG-003224;región B;Instalación pendiente;2019-05-13
AFG-001203;región E;Falta Servicio;2019-05-13
AFG-000153;región D;Facturación;2019-05-13
AFG-002642;región A;Facturación;2019-05-14
AFG-002549;región F;Facturación;2019-05-14
AFG-001361;región E;Falta Servicio;2019-05-14
AFG-002965;región B;Falta Servicio;2019-05-15
AFG-002832;región D;Actualiza datos;2019-05-15
AFG-001844;región E;Cambio de Producto;2019-05-15
AFG-003166;región C;Falta Servicio;2019-05-16
AFG-003030;región F;Falta Servicio;2019-05-16
AFG-001172;región E;Falta Servicio;2019-05-16
AFG-002776;región B;Facturación;2019-05-17
AFG-002739;región C;Facturación;2019-05-17
AFG-001919;región F;Facturación;2019-05-17
AFG-002708;región F;Actualiza datos;2019-05-18
AFG-001999;región E;No reconoce producto;2019-05-18
AFG-001313;región B;Facturación;2019-05-18
AFG-002099;región E;Actualiza datos;2019-05-19
AFG-000372;región F;Instalación pendiente;2019-05-19
AFG-000202;región A;Falta Servicio;2019-05-19
AFG-003303;región C;Facturación;2019-05-20
AFG-002078;región F;Cambio de Producto;2019-05-20
AFG-001655;región A;Facturación;2019-05-20
AFG-002442;región C;Facturación;2019-05-21
AFG-002315;región F;Falta Servicio;2019-05-21
AFG-002130;región D;Falta Servicio;2019-05-21
AFG-002760;región A;Facturación;2019-05-22
AFG-002379;región D;Falta Servicio;2019-05-22
AFG-000038;región F;Instalación pendiente;2019-05-22
AFG-003259;región B;Cambio de Producto;2019-05-23
AFG-002940;región D;Actualiza datos;2019-05-23
AFG-002748;región C;Falta Servicio;2019-05-23
AFG-003044;región B;Facturación;2019-05-24
AFG-000913;región A;Cambio de Producto;2019-05-24
AFG-000410;región E;Falta Servicio;2019-05-24
AFG-002531;región F;Actualiza datos;2019-05-25
AFG-002521;región C;Facturación;2019-05-25
AFG-002058;región A;Facturación;2019-05-25
AFG-000879;región C;No reconoce producto;2019-05-26
AFG-000598;región B;Falta Servicio;2019-05-26
AFG-000037;región D;Instalación pendiente;2019-05-26
AFG-002611;región A;Facturación;2019-05-27
AFG-001385;región C;Facturación;2019-05-27
AFG-000190;región B;Actualiza datos;2019-05-27
AFG-003197;región D;Falta Servicio;2019-05-28
AFG-002312;región A;Facturación;2019-05-28
AFG-000781;región E;Falta Servicio;2019-05-28
AFG-002884;región D;Facturación;2019-05-29
AFG-000630;región B;Falta Servicio;2019-05-29
AFG-000628;región A;Instalación pendiente;2019-05-29
AFG-003041;región E;Cambio de Producto;2019-05-30
AFG-000359;región F;Falta Servicio;2019-05-30
AFG-000035;región D;Cambio de Producto;2019-05-30
AFG-002425;región A;Facturación;2019-05-31
AFG-001650;región F;Actualiza datos;2019-05-31
AFG-001394;región C;Falta Servicio;2019-05-31
AFG-002894;región F;Instalación pendiente;2019-06-01
AFG-002815;región A;No reconoce producto;2019-06-01
AFG-001791;región B;Facturación;2019-06-01
AFG-002151;región E;Facturación;2019-02-06
AFG-002135;región F;Actualiza datos;2019-02-06
AFG-002062;región B;Falta Servicio;2019-02-06
AFG-002969;región B;Falta Servicio;2019-06-03
AFG-001182;región E;Facturación;2019-06-03
AFG-000095;región F;Instalación pendiente;2019-06-03
AFG-003210;región B;Facturación;2019-06-04
AFG-001767;región C;Falta Servicio;2019-06-04
AFG-000135;región E;Actualiza datos;2019-06-04
AFG-003282;región F;Falta Servicio;2019-06-05
AFG-000234;región A;Falta Servicio;2019-06-05
AFG-000027;región C;Facturación;2019-06-05
AFG-003239;región A;Facturación;2019-06-06
AFG-002992;región E;No reconoce producto;2019-06-06
AFG-001729;región D;Falta Servicio;2019-06-06
AFG-002269;región D;Facturación;2019-07-06
AFG-001971;región E;Falta Servicio;2019-07-06
AFG-001276;región F;Instalación pendiente;2019-06-07
AFG-002299;región A;Facturación;2019-08-06
AFG-002293;región E;Facturación;2019-08-06
AFG-001619;región D;Facturación;2019-06-08
AFG-001700;región F;Facturación;2019-06-09
AFG-001609;región C;Falta Servicio;2019-06-09
AFG-000057;región A;No reconoce producto;2019-06-09
AFG-001905;región D;Facturación;2019-10-06
AFG-001478;región E;Falta Servicio;2019-06-10
AFG-000267;región C;Falta Servicio;2019-06-10
AFG-003162;región D;Facturación;2019-06-11
AFG-002270;región A;Facturación;2019-11-06
AFG-000156;región E;Falta Servicio;2019-06-11
AFG-002583;región C;Falta Servicio;2019-12-06
AFG-001677;región D;Facturación;2019-06-12
AFG-001130;región F;Instalación pendiente;2019-06-12
AFG-002736;región C;Cambio de Producto;2019-06-13
AFG-001612;región E;Falta Servicio;2019-06-13
AFG-001128;región F;Falta Servicio;2019-06-13
AFG-001327;región C;Facturación;2019-06-14
AFG-000947;región A;Falta Servicio;2019-06-14
AFG-000091;región F;Actualiza datos;2019-06-14
AFG-002402;región A;Facturación;2019-06-15
AFG-000996;región B;Facturación;2019-06-15
AFG-000143;región F;Facturación;2019-06-15
AFG-002649;región C;Facturación;2019-06-16
AFG-002254;región D;Falta Servicio;2019-06-16
AFG-000014;región B;Instalación pendiente;2019-06-16
AFG-001644;región C;Facturación;2019-06-17
AFG-000909;región B;Actualiza datos;2019-06-17
AFG-000521;región D;Falta Servicio;2019-06-17
AFG-002653;región D;Facturación;2019-06-18
AFG-002198;región C;Falta Servicio;2019-06-18
AFG-001530;región E;Facturación;2019-06-18
AFG-002978;región D;Falta Servicio;2019-06-19
AFG-002926;región F;Facturación;2019-06-19
AFG-000678;región E;No reconoce producto;2019-06-19
AFG-001820;región B;Actualiza datos;2019-06-20
AFG-001220;región C;Facturación;2019-06-20
AFG-000444;región F;Facturación;2019-06-20
AFG-001089;región B;Instalación pendiente;2019-06-21
AFG-000987;región F;Facturación;2019-06-21
AFG-000341;región A;Falta Servicio;2019-06-21
AFG-003065;región B;Instalación pendiente;2019-06-22
AFG-002726;región A;Facturación;2019-06-22
AFG-002163;región D;Falta Servicio;2019-06-22
AFG-002847;región A;No reconoce producto;2019-06-23
AFG-002415;región D;Falta Servicio;2019-06-23
AFG-001470;región F;Facturación;2019-06-23
AFG-002543;región D;Facturación;2019-06-24
AFG-001747;región C;Facturación;2019-06-24
AFG-001620;región E;No reconoce producto;2019-06-24
AFG-002729;región C;Instalación pendiente;2019-06-25
AFG-001853;región D;Cambio de Producto;2019-06-25
AFG-000182;región E;Falta Servicio;2019-06-25
AFG-001875;región C;Actualiza datos;2019-06-26
AFG-001136;región F;Cambio de Producto;2019-06-26
AFG-000785;región D;Facturación;2019-06-26
AFG-003077;región B;Facturación;2019-06-27
AFG-001144;región A;Falta Servicio;2019-06-27
AFG-000986;región E;Actualiza datos;2019-06-27
AFG-003055;región F;Falta Servicio;2019-06-28
AFG-000639;región A;Actualiza datos;2019-06-28
AFG-000169;región E;Facturación;2019-06-28
AFG-003218;región C;Falta Servicio;2019-06-29
AFG-002042;región D;Facturación;2019-06-29
AFG-001940;región E;Falta Servicio;2019-06-29
AFG-001822;región E;Falta Servicio;2019-06-30
AFG-001258;región B;Falta Servicio;2019-06-30
AFG-000061;región C;Falta Servicio;2019-06-30
AFG-002316;región B;Actualiza datos;2019-01-07
AFG-001907;región C;Facturación;2019-01-07
AFG-001083;región D;No reconoce producto;2019-07-01
AFG-002694;región D;Cambio de Producto;2019-07-02
AFG-002508;región F;Cambio de Producto;2019-02-07
AFG-001457;región C;Facturación;2019-07-02
AFG-002659;región F;Instalación pendiente;2019-07-03
AFG-001513;región E;Falta Servicio;2019-07-03
AFG-000870;región D;Facturación;2019-07-03
AFG-003275;región E;Facturación;2019-07-04
AFG-000708;región C;No reconoce producto;2019-07-04
AFG-000040;región D;Actualiza datos;2019-07-04
AFG-002625;región B;Falta Servicio;2019-07-05
AFG-002091;región F;Actualiza datos;2019-05-07
AFG-001392;región C;Instalación pendiente;2019-07-05
AFG-002784;región C;Facturación;2019-07-06
AFG-002633;región E;No reconoce producto;2019-07-06
AFG-002020;región D;Actualiza datos;2019-06-07
AFG-003033;región C;Facturación;2019-07-07
AFG-001465;región D;Facturación;2019-07-07
AFG-000215;región A;Facturación;2019-07-07
AFG-002313;región D;Instalación pendiente;2019-08-07
AFG-001360;región C;Falta Servicio;2019-07-08
AFG-001296;región B;Cambio de Producto;2019-07-08
AFG-003045;región F;Actualiza datos;2019-07-09
AFG-001302;región D;Falta Servicio;2019-07-09
AFG-000824;región C;Facturación;2019-07-09
AFG-002092;región E;Falta Servicio;2019-10-07
AFG-001871;región D;No reconoce producto;2019-07-10
AFG-000656;región F;Falta Servicio;2019-07-10
AFG-003203;región B;Facturación;2019-07-11
AFG-002682;región D;Falta Servicio;2019-07-11
AFG-001425;región C;Falta Servicio;2019-07-11
AFG-000723;región D;Falta Servicio;2019-07-12
AFG-000556;región B;Facturación;2019-07-12
AFG-000523;región C;Facturación;2019-07-12
AFG-002079;región D;Falta Servicio;2019-07-13
AFG-000412;región A;Actualiza datos;2019-07-13
AFG-000024;región E;Falta Servicio;2019-07-13
AFG-003003;región E;Facturación;2019-07-14
AFG-002946;región B;Falta Servicio;2019-07-14
AFG-001288;región D;Falta Servicio;2019-07-14
AFG-002365;región E;Falta Servicio;2019-07-15
AFG-001593;región D;Cambio de Producto;2019-07-15
AFG-000500;región C;No reconoce producto;2019-07-15
AFG-002890;región E;Instalación pendiente;2019-07-16
AFG-002818;región F;Actualiza datos;2019-07-16
AFG-002661;región A;Falta Servicio;2019-07-16
AFG-002538;región C;Facturación;2019-07-17
AFG-001987;región D;Falta Servicio;2019-07-17
AFG-000055;región B;Facturación;2019-07-17
AFG-003132;región E;Falta Servicio;2019-07-18
AFG-003048;región A;Falta Servicio;2019-07-18
AFG-000738;región F;Actualiza datos;2019-07-18
AFG-002840;región F;Facturación;2019-07-19
AFG-002674;región D;Falta Servicio;2019-07-19
AFG-001466;región A;Actualiza datos;2019-07-19
AFG-002801;región D;Falta Servicio;2019-07-20
AFG-001407;región B;Facturación;2019-07-20
AFG-001356;región E;Actualiza datos;2019-07-20
AFG-003116;región A;Falta Servicio;2019-07-21
AFG-002295;región C;No reconoce producto;2019-07-21
AFG-001816;región D;No reconoce producto;2019-07-21
AFG-003300;región B;Falta Servicio;2019-07-22
AFG-001494;región F;Falta Servicio;2019-07-22
AFG-000882;región E;Instalación pendiente;2019-07-22
AFG-003171;región D;Falta Servicio;2019-07-23
AFG-002544;región C;Facturación;2019-07-23
AFG-002394;región E;Falta Servicio;2019-07-23
AFG-001133;región C;Falta Servicio;2019-07-24
AFG-000401;región D;Instalación pendiente;2019-07-24
AFG-000033;región E;No reconoce producto;2019-07-24
AFG-003142;región A;Facturación;2019-07-25
AFG-002824;región D;Instalación pendiente;2019-07-25
AFG-000207;región C;Cambio de Producto;2019-07-25
AFG-002691;región C;Facturación;2019-07-26
AFG-002687;región F;Falta Servicio;2019-07-26
AFG-000122;región B;Actualiza datos;2019-07-26
AFG-002877;región E;Falta Servicio;2019-07-27
AFG-001190;región D;Facturación;2019-07-27
AFG-000613;región C;Cambio de Producto;2019-07-27
AFG-002181;región B;Cambio de Producto;2019-07-28
AFG-001382;región C;Falta Servicio;2019-07-28
AFG-000941;región F;Facturación;2019-07-28
AFG-002276;región E;Facturación;2019-07-29
AFG-001353;región F;Facturación;2019-07-29
AFG-001157;región D;Instalación pendiente;2019-07-29
AFG-003074;región D;Falta Servicio;2019-07-30
AFG-002374;región C;Falta Servicio;2019-07-30
AFG-000876;región B;Falta Servicio;2019-07-30
AFG-003064;región F;Facturación;2019-07-31
AFG-002505;región A;Falta Servicio;2019-07-31
AFG-001523;región D;Falta Servicio;2019-07-31
AFG-003294;región D;Facturación;2019-08-01
AFG-001234;región B;Facturación;2019-08-01
AFG-000073;región A;Falta Servicio;2019-08-01
AFG-002944;región F;Falta Servicio;2019-08-02
AFG-002939;región E;Falta Servicio;2019-08-02
AFG-000918;región A;Falta Servicio;2019-08-02
AFG-002934;región A;Falta Servicio;2019-08-03
AFG-002515;región D;Facturación;2019-03-08
AFG-000536;región E;Falta Servicio;2019-08-03
AFG-003211;región A;Falta Servicio;2019-08-04
AFG-001549;región F;Falta Servicio;2019-08-04
AFG-000839;región E;Falta Servicio;2019-08-04
AFG-003233;región C;Falta Servicio;2019-08-05
AFG-002596;región B;Falta Servicio;2019-05-08
AFG-000058;región D;No reconoce producto;2019-08-05
AFG-002712;región A;Facturación;2019-08-06
AFG-002383;región F;Falta Servicio;2019-06-08
AFG-001698;región E;Facturación;2019-08-06
AFG-003250;región A;Facturación;2019-08-07
AFG-001876;región C;Facturación;2019-08-07
AFG-001191;región B;Falta Servicio;2019-08-07
AFG-001389;región F;Facturación;2019-08-08
AFG-000920;región C;Facturación;2019-08-08
AFG-000583;región A;Cambio de Producto;2019-08-08
AFG-003104;región B;Facturación;2019-08-09
AFG-000770;región C;Falta Servicio;2019-08-09
AFG-000015;región F;No reconoce producto;2019-08-09
AFG-001756;región F;Facturación;2019-08-10
AFG-001613;región A;Falta Servicio;2019-08-10
AFG-001528;región B;Facturación;2019-08-10
AFG-002807;región D;Actualiza datos;2019-08-11
AFG-000577;región F;Cambio de Producto;2019-08-11
AFG-000564;región E;Falta Servicio;2019-08-11
AFG-002831;región B;Facturación;2019-08-12
AFG-002249;región C;No reconoce producto;2019-12-08
AFG-002230;región A;Falta Servicio;2019-12-08
AFG-002190;región C;Falta Servicio;2019-08-13
AFG-002044;región D;Falta Servicio;2019-08-13
AFG-000177;región E;Falta Servicio;2019-08-13
AFG-002599;región A;Falta Servicio;2019-08-14
AFG-001939;región F;Instalación pendiente;2019-08-14
AFG-001660;región B;Facturación;2019-08-14
AFG-002704;región D;No reconoce producto;2019-08-15
AFG-001538;región A;Facturación;2019-08-15
AFG-001359;región F;Facturación;2019-08-15
AFG-002328;región D;Actualiza datos;2019-08-16
AFG-002090;región B;Facturación;2019-08-16
AFG-000375;región E;Falta Servicio;2019-08-16
AFG-002207;región A;Cambio de Producto;2019-08-17
AFG-001668;región F;Instalación pendiente;2019-08-17
AFG-001291;región B;Falta Servicio;2019-08-17
AFG-002329;región A;Falta Servicio;2019-08-18
AFG-001800;región E;Facturación;2019-08-18
AFG-000994;región F;Falta Servicio;2019-08-18
AFG-003201;región E;Facturación;2019-08-19
AFG-003176;región C;Cambio de Producto;2019-08-19
AFG-001715;región D;Falta Servicio;2019-08-19
AFG-001938;región D;Falta Servicio;2019-08-20
AFG-000842;región C;Falta Servicio;2019-08-20
AFG-000306;región B;Actualiza datos;2019-08-20
AFG-002094;región E;Falta Servicio;2019-08-21
AFG-001085;región D;No reconoce producto;2019-08-21
AFG-000936;región F;Cambio de Producto;2019-08-21
AFG-002076;región A;Facturación;2019-08-22
AFG-001794;región B;Falta Servicio;2019-08-22
AFG-001495;región C;Instalación pendiente;2019-08-22
AFG-001692;región A;Facturación;2019-08-23
AFG-001137;región F;Cambio de Producto;2019-08-23
AFG-000905;región E;Falta Servicio;2019-08-23
AFG-003251;región E;Falta Servicio;2019-08-24
AFG-001948;región F;Falta Servicio;2019-08-24
AFG-000670;región A;Facturación;2019-08-24
AFG-002503;región A;Actualiza datos;2019-08-25
